date,temp_avg,dew_point_avg,humidity_avg,wind_avg
2013-04-29,55.5,44.8,67.7,9.3
2013-04-30,56.6,35.3,52.1,9.1
2013-05-01,56.5,36.0,49.3,8.0
2013-05-02,58.7,41.1,54.4,5.8
2013-05-03,55.5,38.1,53.2,10.8
2013-05-04,54.9,40.7,60.2,9.0
2013-05-05,51.8,37.9,60.0,10.5
2013-05-06,55.9,44.7,67.1,7.6
2013-05-07,60.0,51.2,73.2,8.8
2013-05-08,58.2,54.6,87.8,10.4
2013-05-09,57.9,53.6,85.6,7.5
2013-05-10,68.0,53.2,60.8,7.0
2013-05-11,64.4,59.2,83.4,9.5
2013-05-12,63.0,36.9,41.4,15.0
2013-05-13,52.0,25.8,37.0,14.3
2013-05-14,53.5,21.8,38.2,10.6
2013-05-15,61.0,44.6,55.6,10.1
2013-05-16,70.2,47.8,46.8,7.5
2013-05-17,66.4,38.5,36.5,8.5
2013-05-18,60.7,48.3,64.4,7.0
2013-05-19,57.6,54.0,87.8,8.8
2013-05-20,66.1,59.7,81.5,4.9
2013-05-21,77.0,64.4,66.4,8.7
2013-05-22,66.3,59.7,80.3,8.0
2013-05-23,68.4,63.0,82.9,10.7
2013-05-24,58.2,52.7,82.0,11.5
2013-05-25,49.2,40.8,73.4,19.0
2013-05-26,58.1,32.3,43.7,17.1
2013-05-27,66.1,31.5,30.2,8.4
2013-05-28,60.5,50.7,72.8,6.4
2013-05-29,66.8,58.7,77.7,6.0
2013-05-30,84.0,61.6,48.5,8.3
2013-05-31,84.3,62.4,48.3,7.3
2013-06-01,81.4,64.0,56.3,11.0
2013-06-02,79.6,63.8,59.5,11.8
2013-06-03,72.1,64.7,78.6,7.7
2013-06-04,67.4,40.5,38.3,12.1
2013-06-05,65.9,43.4,45.3,7.1
2013-06-06,64.3,53.8,70.8,8.4
2013-06-07,61.6,58.2,89.4,16.4
2013-06-08,65.8,56.6,74.0,10.3
2013-06-09,73.1,56.2,57.1,5.6
2013-06-10,65.5,61.8,87.4,11.8
2013-06-11,70.7,61.8,75.3,11.1
2013-06-12,71.3,51.5,50.2,14.0
2013-06-13,64.8,55.9,74.2,15.8
2013-06-14,61.4,50.9,69.8,12.5
2013-06-15,72.8,50.1,47.0,8.1
2013-06-16,75.8,53.9,47.2,9.2
2013-06-17,77.9,61.6,58.5,8.5
2013-06-18,70.5,63.0,77.7,8.9
2013-06-19,68.5,50.3,56.5,9.3
2013-06-20,71.5,50.3,47.5,10.0
2013-06-21,73.4,48.8,41.9,9.6
2013-06-22,73.7,51.7,46.5,10.1
2013-06-23,78.1,63.5,61.4,10.8
2013-06-24,83.8,65.4,56.5,7.9
2013-06-25,83.8,63.8,51.6,9.5
2013-06-26,81.9,64.3,55.9,8.3
2013-06-27,77.1,68.7,75.6,10.5
2013-06-28,78.2,67.0,69.5,11.3
2013-06-29,77.4,65.6,67.6,10.2
2013-06-30,76.7,69.6,78.8,9.9
2013-07-01,74.6,70.3,86.1,9.4
2013-07-02,76.1,70.0,81.3,9.4
2013-07-03,79.0,71.1,77.4,9.6
2013-07-04,83.3,70.3,66.4,10.8
2013-07-05,84.8,69.3,61.0,10.2
2013-07-06,87.7,68.2,53.8,10.3
2013-07-07,88.2,68.2,52.4,10.6
2013-07-08,83.2,64.1,53.4,10.1
2013-07-09,82.8,65.9,56.7,6.9
2013-07-10,82.3,69.6,66.2,10.7
2013-07-11,80.8,66.0,61.4,8.5
2013-07-12,73.2,64.1,74.1,12.8
2013-07-13,71.8,67.9,87.6,10.2
2013-07-14,81.0,68.8,70.1,6.7
2013-07-15,87.1,68.8,55.1,8.4
2013-07-16,86.4,63.6,48.2,9.2
2013-07-17,87.3,66.0,49.9,5.5
2013-07-18,90.7,67.5,47.6,6.7
2013-07-19,92.1,71.5,51.7,11.5
2013-07-20,87.8,68.2,52.7,12.1
2013-07-21,81.0,63.4,56.2,8.5
2013-07-22,76.7,71.5,83.5,10.5
2013-07-23,79.2,70.4,76.2,8.1
2013-07-24,78.5,62.2,57.7,10.2
2013-07-25,66.3,53.2,63.1,13.3
2013-07-26,73.5,58.7,61.0,9.3
2013-07-27,76.2,60.9,60.8,9.8
2013-07-28,74.9,66.2,75.0,8.4
2013-07-29,77.7,60.6,59.8,7.2
2013-07-30,75.5,53.9,47.4,9.1
2013-07-31,76.3,56.0,50.0,7.6
2013-08-01,72.3,64.1,76.6,8.9
2013-08-02,76.7,60.5,60.8,8.4
2013-08-03,75.2,59.0,57.8,8.6
2013-08-04,74.2,53.5,49.3,12.0
2013-08-05,71.7,47.2,43.1,8.6
2013-08-06,73.6,54.3,52.0,8.5
2013-08-07,74.3,61.7,65.3,12.2
2013-08-08,75.2,69.0,81.2,9.3
2013-08-09,78.9,71.2,77.9,11.2
2013-08-10,77.6,59.5,54.9,10.2
2013-08-11,74.4,53.2,48.6,7.2
2013-08-12,74.8,65.8,74.2,5.6
2013-08-13,73.5,67.4,81.1,6.2
2013-08-14,68.8,50.1,52.2,15.7
2013-08-15,70.7,47.4,45.0,7.4
2013-08-16,72.6,50.8,47.6,4.9
2013-08-17,74.0,53.0,48.6,5.8
2013-08-18,72.1,58.9,63.8,5.3
2013-08-19,74.1,57.9,57.5,7.2
2013-08-20,78.6,62.0,58.8,4.7
2013-08-21,81.0,61.3,53.0,5.3
2013-08-22,76.1,68.7,77.7,7.3
2013-08-23,75.8,56.6,53.1,10.5
2013-08-24,70.8,51.3,50.6,9.5
2013-08-25,74.5,52.2,47.4,7.0
2013-08-26,76.4,58.1,53.4,10.0
2013-08-27,78.3,65.0,64.8,11.4
2013-08-28,76.8,68.0,74.8,4.3
2013-08-29,73.9,65.5,75.8,8.8
2013-08-30,76.4,63.9,66.2,8.8
2013-08-31,78.4,68.4,71.6,10.4
2013-09-01,78.5,70.2,75.9,7.9
2013-09-02,77.0,70.8,81.3,6.0
2013-09-03,74.8,65.1,73.7,7.8
2013-09-04,74.1,53.8,50.6,11.4
2013-09-05,72.4,49.5,45.5,10.7
2013-09-06,64.2,41.3,43.9,7.8
2013-09-07,69.6,46.7,45.4,7.8
2013-09-08,73.2,52.1,48.5,11.1
2013-09-09,65.9,47.5,52.0,8.5
2013-09-10,77.2,65.2,66.8,9.6
2013-09-11,84.7,70.1,62.6,9.2
2013-09-12,77.2,68.3,74.6,10.6
2013-09-13,69.7,57.4,65.8,12.1
2013-09-14,60.7,45.1,56.9,11.9
2013-09-15,62.8,44.3,53.0,7.0
2013-09-16,65.3,51.7,62.3,9.6
2013-09-17,57.4,37.3,47.9,9.5
2013-09-18,62.3,42.5,49.9,6.8
2013-09-19,65.9,47.8,53.8,5.8
2013-09-20,68.1,54.5,62.9,7.5
2013-09-21,68.9,62.3,79.7,12.9
2013-09-22,64.9,53.2,68.3,13.9
2013-09-23,58.3,40.5,52.5,11.8
2013-09-24,60.7,41.1,50.5,9.1
2013-09-25,64.0,43.7,48.7,4.5
2013-09-26,63.1,52.9,69.7,8.2
2013-09-27,61.1,50.2,67.8,7.7
2013-09-28,65.0,49.8,58.9,7.5
2013-09-29,63.5,53.2,70.3,5.4
2013-09-30,64.5,51.2,63.9,5.4
2013-10-01,70.6,52.7,54.4,6.3
2013-10-02,74.5,56.4,54.0,6.6
2013-10-03,71.7,53.9,55.1,5.3
2013-10-04,73.8,60.2,63.8,6.1
2013-10-05,67.0,61.2,81.5,7.7
2013-10-06,66.8,63.4,88.7,8.8
2013-10-07,68.8,62.5,80.3,14.4
2013-10-08,61.2,41.6,49.2,11.3
2013-10-09,59.4,45.0,59.1,14.9
2013-10-10,59.8,50.8,72.2,17.3
2013-10-11,64.6,55.5,72.6,18.3
2013-10-12,64.7,45.8,54.1,17.9
2013-10-13,59.3,48.8,68.3,15.2
2013-10-14,57.7,46.0,65.6,6.8
2013-10-15,60.6,49.8,69.0,6.0
2013-10-16,60.8,53.8,78.1,6.7
2013-10-17,64.9,58.9,81.4,8.4
2013-10-18,63.6,45.2,52.7,13.7
2013-10-19,59.5,44.9,59.1,6.1
2013-10-20,58.0,33.3,47.8,12.3
2013-10-21,59.3,32.1,43.2,8.7
2013-10-22,59.3,43.0,56.0,9.0
2013-10-23,51.0,33.8,54.8,9.6
2013-10-24,48.1,27.0,48.3,14.2
2013-10-25,47.9,26.5,49.0,13.9
2013-10-26,50.0,23.9,43.4,11.7
2013-10-27,52.9,29.0,40.0,12.0
2013-10-28,53.6,29.1,42.3,8.5
2013-10-29,49.7,29.0,47.9,8.3
2013-10-30,54.0,40.0,62.1,5.2
2013-10-31,60.5,53.6,78.0,8.1
2013-11-01,65.9,55.8,70.8,13.5
2013-11-02,60.6,44.2,56.5,7.1
2013-11-03,46.7,22.3,55.2,13.6
2013-11-04,40.3,16.0,38.1,10.7
2013-11-05,49.0,32.2,55.4,6.9
2013-11-06,54.8,45.1,70.4,8.0
2013-11-07,55.8,47.2,73.2,12.5
2013-11-08,45.4,26.3,47.8,16.0
2013-11-09,45.4,23.4,45.2,10.8
2013-11-10,50.4,25.5,47.8,15.5
2013-11-11,49.0,25.9,40.8,14.0
2013-11-12,38.8,22.3,57.7,16.3
2013-11-13,34.8,15.0,45.4,13.7
2013-11-14,43.8,14.4,32.9,13.0
2013-11-15,49.6,25.0,39.4,6.7
2013-11-16,51.9,39.7,65.3,5.1
2013-11-17,54.2,51.4,90.3,6.6
2013-11-18,59.6,39.4,56.1,15.1
2013-11-19,44.0,24.4,46.3,18.3
2013-11-20,38.0,16.4,43.0,9.4
2013-11-21,44.5,28.2,56.0,6.8
2013-11-22,53.3,44.2,72.0,7.8
2013-11-23,41.8,24.9,53.8,19.3
2013-11-24,26.9,6.8,43.2,24.0
2013-11-25,29.8,9.3,43.0,12.3
2013-11-26,38.2,25.3,65.4,8.5
2013-11-27,48.7,44.3,85.5,17.8
2013-11-28,33.0,12.0,42.4,16.8
2013-11-29,34.0,15.0,46.0,9.1
2013-11-30,32.2,17.0,54.0,7.0
2013-12-01,42.7,27.2,60.3,3.2
2013-12-02,43.0,33.8,74.2,5.8
2013-12-03,44.5,32.9,68.9,4.3
2013-12-04,44.1,28.1,70.1,5.5
2013-12-05,50.8,48.4,91.5,5.9
2013-12-06,46.3,41.0,86.6,10.2
2013-12-07,37.1,16.7,66.8,11.8
2013-12-08,30.5,20.8,68.7,9.8
2013-12-09,36.2,29.1,87.2,12.9
2013-12-10,34.1,27.2,77.6,9.9
2013-12-11,30.6,11.8,45.7,14.6
2013-12-12,25.8,5.7,43.0,14.5
2013-12-13,30.6,8.3,39.3,13.1
2013-12-14,27.3,21.4,81.5,18.7
2013-12-15,35.2,28.0,76.5,15.6
2013-12-16,29.0,10.2,45.9,12.2
2013-12-17,26.9,19.7,76.0,9.6
2013-12-18,31.1,18.3,60.4,12.5
2013-12-19,38.6,22.6,52.9,8.7
2013-12-20,47.1,29.8,54.5,7.2
2013-12-21,54.5,45.8,73.0,7.5
2013-12-22,59.7,53.0,79.1,10.7
2013-12-23,53.9,48.4,84.5,8.4
2013-12-24,35.6,20.0,53.3,14.0
2013-12-25,24.9,7.0,47.3,9.4
2013-12-26,33.1,20.4,59.5,8.0
2013-12-27,36.5,18.3,48.2,11.6
2013-12-28,45.0,22.8,42.6,10.8
2013-12-29,42.9,33.1,73.8,11.0
2013-12-30,36.9,23.0,60.6,13.3
2013-12-31,27.1,11.0,51.3,11.6
2014-01-01,29.6,12.7,49.8,9.0
2014-01-02,25.7,19.9,79.6,19.5
2014-01-03,14.1,4.7,67.6,18.4
2014-01-04,19.4,2.6,48.9,6.0
2014-01-05,33.5,28.3,86.5,7.3
2014-01-06,45.2,37.7,77.3,17.1
2014-01-07,8.7,-11.9,39.0,20.9
2014-01-08,16.1,-3.5,42.2,11.5
2014-01-09,27.4,7.9,44.6,7.0
2014-01-10,31.5,21.1,80.3,5.9
2014-01-11,49.8,45.6,92.3,12.8
2014-01-12,44.5,28.4,53.8,15.4
2014-01-13,43.3,31.8,64.4,9.3
2014-01-14,45.9,41.8,84.8,7.2
2014-01-15,40.3,36.3,85.6,5.6
2014-01-16,38.3,27.4,71.1,6.2
2014-01-17,39.0,24.8,57.0,6.4
2014-01-18,35.5,23.9,78.2,11.1
2014-01-19,31.4,15.9,52.9,13.1
2014-01-20,39.7,21.7,49.0,13.5
2014-01-21,18.5,9.9,71.1,16.0
2014-01-22,12.5,-2.4,52.0,18.5
2014-01-23,14.8,-0.5,51.3,13.5
2014-01-24,15.6,-2.3,45.6,14.5
2014-01-25,24.3,12.0,61.3,13.8
2014-01-26,22.3,5.6,49.5,12.6
2014-01-27,32.6,15.1,50.4,13.2
2014-01-28,17.0,-7.0,35.0,9.8
2014-01-29,17.8,1.4,52.0,11.0
2014-01-30,23.1,2.4,41.4,7.3
2014-01-31,32.8,10.0,39.1,6.8
2014-02-01,37.8,21.1,52.7,4.5
2014-02-02,41.4,30.0,69.1,5.0
2014-02-03,31.8,26.2,84.8,9.6
2014-02-04,29.9,19.3,65.0,6.4
2014-02-05,31.8,28.0,86.2,11.3
2014-02-06,27.2,15.3,61.2,10.2
2014-02-07,28.9,11.6,48.7,11.8
2014-02-08,26.1,3.4,38.2,7.8
2014-02-09,26.1,13.3,60.8,7.1
2014-02-10,25.5,9.6,52.0,15.3
2014-02-11,21.8,4.0,46.9,13.8
2014-02-12,19.8,5.5,54.4,8.7
2014-02-13,30.9,25.6,87.0,18.6
2014-02-14,35.2,25.1,68.9,17.9
2014-02-15,33.0,25.3,73.5,14.9
2014-02-16,25.5,9.7,51.8,16.1
2014-02-17,25.8,2.8,39.0,9.4
2014-02-18,30.8,19.7,70.0,9.1
2014-02-19,38.5,31.4,75.7,6.5
2014-02-20,40.6,21.4,60.9,7.8
2014-02-21,38.7,20.4,87.2,9.1
2014-02-22,46.5,22.0,43.0,11.6
2014-02-23,47.6,26.3,44.2,6.2
2014-02-24,35.5,13.5,41.1,17.1
2014-02-25,28.4,8.5,43.3,12.8
2014-02-26,26.7,9.1,49.8,10.9
2014-02-27,24.5,1.3,37.3,15.5
2014-02-28,17.4,-7.2,34.0,10.6
2014-03-01,30.1,9.8,43.4,6.7
2014-03-02,36.4,17.8,47.2,7.8
2014-03-03,22.5,6.3,51.4,12.7
2014-03-04,22.4,1.6,41.6,6.3
2014-03-05,30.7,7.4,38.2,7.9
2014-03-06,23.7,2.8,41.4,10.2
2014-03-07,31.1,20.3,64.7,12.0
2014-03-08,44.1,26.7,53.0,9.5
2014-03-09,39.6,15.8,39.7,12.4
2014-03-10,42.6,19.3,44.6,9.2
2014-03-11,54.5,22.1,40.7,7.5
2014-03-12,46.0,36.8,76.0,11.1
2014-03-13,24.4,5.8,46.4,26.4
2014-03-14,33.0,10.0,39.8,11.5
2014-03-15,48.5,23.7,40.4,14.8
2014-03-16,34.0,8.8,35.5,15.0
2014-03-17,28.2,3.8,35.4,9.9
2014-03-18,32.8,12.0,43.9,11.3
2014-03-19,38.3,30.7,74.5,12.3
2014-03-20,45.3,30.5,61.6,14.1
2014-03-21,43.7,18.2,36.6,13.7
2014-03-22,49.4,26.3,42.8,12.6
2014-03-23,38.0,15.6,40.7,14.2
2014-03-24,27.7,3.4,36.3,13.0
2014-03-25,32.3,8.3,37.2,8.9
2014-03-26,32.0,9.7,40.2,22.2
2014-03-27,32.5,9.8,40.5,12.2
2014-03-28,47.9,36.9,65.9,7.5
2014-03-29,45.2,40.0,82.7,12.0
2014-03-30,43.8,39.9,86.6,14.2
2014-03-31,41.9,30.0,64.5,17.2
2014-04-01,46.2,27.2,48.3,9.1
2014-04-02,46.3,37.2,70.8,5.0
2014-04-03,51.1,29.8,48.4,5.4
2014-04-04,41.9,35.4,77.8,12.9
2014-04-05,44.8,31.6,64.1,14.1
2014-04-06,45.4,20.2,39.3,9.0
2014-04-07,45.0,34.4,69.1,10.6
2014-04-08,51.3,42.3,75.7,10.0
2014-04-09,50.8,26.5,41.5,14.4
2014-04-10,50.5,21.8,33.4,10.4
2014-04-11,60.5,39.6,47.5,9.1
2014-04-12,58.4,37.6,50.7,8.7
2014-04-13,60.5,46.2,60.1,9.7
2014-04-14,61.0,49.8,67.8,12.3
2014-04-15,52.2,48.4,86.8,17.2
2014-04-16,38.6,20.3,51.6,15.2
2014-04-17,40.8,23.9,51.6,12.1
2014-04-18,40.1,28.0,62.2,8.3
2014-04-19,53.5,28.0,42.2,8.2
2014-04-20,49.7,27.0,42.6,9.8
2014-04-21,50.8,32.0,51.1,7.0
2014-04-22,58.9,45.0,60.7,8.3
2014-04-23,52.6,35.0,51.8,20.9
2014-04-24,51.0,17.8,29.7,18.8
2014-04-25,51.6,23.6,35.1,9.5
2014-04-26,50.4,42.5,76.2,8.1
2014-04-27,52.0,33.0,49.0,13.1
2014-04-28,54.0,32.5,46.2,8.2
2014-04-29,47.6,36.3,65.6,17.4
2014-04-30,45.7,42.3,87.1,14.3
2014-05-01,60.5,53.3,79.3,7.6
2014-05-02,62.0,37.3,42.8,9.5
2014-05-03,61.0,38.0,44.1,7.5
2014-05-04,58.5,34.7,42.3,17.0
2014-05-05,58.0,30.9,37.7,16.1
2014-05-06,59.3,29.4,33.2,9.6
2014-05-07,59.0,29.7,33.6,7.8
2014-05-08,54.3,49.4,84.7,7.7
2014-05-09,57.0,53.8,89.6,6.7
2014-05-10,64.6,57.8,80.2,9.3
2014-05-11,70.2,41.5,39.4,9.0
2014-05-12,73.2,51.2,46.5,5.0
2014-05-13,62.1,45.7,56.3,10.7
2014-05-14,56.5,48.3,74.3,8.2
2014-05-15,63.3,59.2,86.4,11.0
2014-05-16,66.6,62.6,86.9,18.3
2014-05-17,62.1,42.5,52.7,10.1
2014-05-18,59.5,35.5,41.5,9.8
2014-05-19,61.1,33.4,36.0,11.1
2014-05-20,67.2,36.9,35.1,10.4
2014-05-21,68.8,45.8,44.3,7.3
2014-05-22,61.4,55.7,81.9,6.6
2014-05-23,59.5,54.6,84.3,7.7
2014-05-24,60.3,53.0,77.2,6.9
2014-05-25,67.8,49.4,57.0,6.0
2014-05-26,77.3,46.3,34.8,10.0
2014-05-27,78.5,54.2,43.6,9.0
2014-05-28,57.3,50.6,78.4,13.3
2014-05-29,55.7,41.7,59.8,9.7
2014-05-30,64.6,46.4,52.5,5.7
2014-05-31,63.2,46.8,55.6,11.9
2014-06-01,66.7,37.7,37.6,7.7
2014-06-02,71.1,45.8,40.9,10.5
2014-06-03,74.7,58.3,57.9,8.2
2014-06-04,67.6,59.1,75.5,8.4
2014-06-05,65.9,57.4,76.5,11.6
2014-06-06,68.0,48.0,49.3,12.4
2014-06-07,72.5,50.4,47.0,6.9
2014-06-08,76.2,52.1,44.3,6.6
2014-06-09,65.3,60.0,83.8,8.2
2014-06-10,67.9,63.1,84.5,7.5
2014-06-11,64.7,57.7,78.1,12.3
2014-06-12,63.6,59.4,86.7,10.4
2014-06-13,66.6,63.2,88.9,9.6
2014-06-14,68.3,56.5,67.7,12.0
2014-06-15,69.8,51.1,52.5,9.5
2014-06-16,71.5,55.2,57.9,7.0
2014-06-17,79.0,63.4,59.3,7.7
2014-06-18,83.1,61.0,47.6,12.2
2014-06-19,73.6,62.0,67.3,6.3
2014-06-20,73.0,45.4,38.5,9.6
2014-06-21,69.0,48.6,49.0,9.3
2014-06-22,70.3,55.0,60.3,7.7
2014-06-23,73.6,56.6,56.4,8.5
2014-06-24,73.5,59.7,62.3,12.3
2014-06-25,75.7,67.3,75.8,10.8
2014-06-26,77.6,66.1,69.0,7.7
2014-06-27,72.8,59.8,65.9,8.2
2014-06-28,76.0,54.8,49.9,6.1
2014-06-29,75.0,55.9,51.6,8.8
2014-06-30,76.1,62.5,63.6,10.8
2014-07-01,80.2,66.8,64.1,12.0
2014-07-02,78.9,70.1,75.1,10.6
2014-07-03,78.2,70.1,76.9,8.5
2014-07-04,70.0,62.9,78.7,11.7
2014-07-05,73.6,49.3,43.6,14.3
2014-07-06,78.4,52.1,40.9,11.0
2014-07-07,82.9,61.8,50.4,14.0
2014-07-08,81.7,66.1,60.5,13.0
2014-07-09,79.5,63.7,59.8,9.6
2014-07-10,75.6,60.8,60.8,6.5
2014-07-11,76.5,58.6,55.4,7.5
2014-07-12,77.0,61.4,60.4,9.3
2014-07-13,75.5,67.4,75.8,11.3
2014-07-14,76.4,70.0,80.8,6.8
2014-07-15,75.5,70.8,85.3,7.9
2014-07-16,74.1,63.3,72.2,6.5
2014-07-17,74.6,55.0,51.1,6.5
2014-07-18,74.7,52.4,47.6,6.5
2014-07-19,72.3,59.0,64.0,7.1
2014-07-20,71.2,59.7,67.5,9.8
2014-07-21,74.5,61.1,64.0,6.3
2014-07-22,79.0,63.4,59.0,9.1
2014-07-23,80.8,68.0,65.2,10.5
2014-07-24,75.5,61.3,62.5,9.3
2014-07-25,74.7,55.0,51.1,7.6
2014-07-26,75.6,60.8,60.9,9.5
2014-07-27,79.1,67.9,69.5,9.5
2014-07-28,75.7,64.1,69.1,12.3
2014-07-29,70.3,52.3,54.0,11.0
2014-07-30,73.1,51.8,49.0,7.7
2014-07-31,75.7,58.8,56.4,10.1
2014-08-01,76.6,64.8,67.4,8.2
2014-08-02,69.4,62.0,77.4,9.7
2014-08-03,70.0,62.8,78.4,5.5
2014-08-04,75.5,65.3,71.5,5.9
2014-08-05,79.9,63.0,57.4,5.5
2014-08-06,76.3,59.9,58.0,7.8
2014-08-07,74.9,52.9,47.2,9.6
2014-08-08,74.8,53.2,48.1,7.4
2014-08-09,78.0,54.8,46.8,4.2
2014-08-10,78.7,56.7,48.4,6.2
2014-08-11,78.9,58.3,50.7,8.0
2014-08-12,75.0,64.4,69.7,11.0
2014-08-13,76.9,64.3,65.4,13.5
2014-08-14,71.9,51.1,49.3,12.8
2014-08-15,68.7,49.0,49.7,10.0
2014-08-16,72.7,52.3,49.3,8.1
2014-08-17,74.7,56.0,52.8,9.9
2014-08-18,72.6,54.0,53.1,8.8
2014-08-19,72.3,59.8,65.4,8.5
2014-08-20,75.5,60.5,61.3,7.4
2014-08-21,74.6,61.1,63.8,7.4
2014-08-22,70.0,62.2,77.0,8.2
2014-08-23,70.1,59.2,68.8,8.7
2014-08-24,71.9,58.4,63.1,7.3
2014-08-25,77.8,58.4,53.5,5.3
2014-08-26,77.4,64.0,64.3,6.5
2014-08-27,80.1,62.5,55.9,7.3
2014-08-28,74.8,55.8,52.6,11.8
2014-08-29,70.0,51.3,52.2,8.4
2014-08-30,72.5,59.1,63.0,8.2
2014-08-31,77.6,69.4,76.2,10.2
2014-09-01,81.0,70.7,71.8,6.9
2014-09-02,85.2,69.5,60.8,9.3
2014-09-03,78.8,58.8,51.5,9.2
2014-09-04,78.0,59.8,54.7,8.0
2014-09-05,78.5,69.4,73.9,8.6
2014-09-06,80.4,70.0,71.0,10.2
2014-09-07,71.9,55.9,59.1,8.7
2014-09-08,69.9,55.2,60.3,11.8
2014-09-09,68.3,58.4,70.6,14.4
2014-09-10,67.6,58.4,73.0,10.1
2014-09-11,75.6,64.4,68.3,11.6
2014-09-12,68.2,51.9,56.8,10.8
2014-09-13,64.0,56.5,77.0,11.6
2014-09-14,62.5,45.8,56.2,7.5
2014-09-15,63.5,45.7,53.8,8.1
2014-09-16,63.7,55.0,74.1,6.0
2014-09-17,66.0,46.8,52.1,5.1
2014-09-18,68.0,48.8,51.9,5.6
2014-09-19,60.5,46.2,59.8,12.8
2014-09-20,67.2,56.1,68.2,9.9
2014-09-21,70.0,65.7,86.8,3.1
2014-09-22,66.3,50.8,58.4,14.0
2014-09-23,61.9,43.3,51.8,6.2
2014-09-24,65.2,53.7,66.8,10.3
2014-09-25,62.2,54.7,77.0,15.0
2014-09-26,68.2,52.0,57.7,7.2
2014-09-27,76.9,55.7,48.4,3.2
2014-09-28,73.2,60.0,65.4,4.9
2014-09-29,72.8,58.6,61.7,4.0
2014-09-30,66.8,59.9,78.7,8.1
2014-10-01,63.0,57.7,83.0,10.1
2014-10-02,63.2,54.9,75.1,8.8
2014-10-03,62.3,52.0,69.8,8.6
2014-10-04,64.8,58.0,79.6,12.9
2014-10-05,53.8,33.9,47.7,12.2
2014-10-06,60.6,44.2,55.3,10.2
2014-10-07,67.6,54.6,64.4,13.8
2014-10-08,67.3,50.3,57.2,15.1
2014-10-09,63.6,36.8,37.5,14.9
2014-10-10,59.7,37.7,44.4,4.8
2014-10-11,54.4,48.2,80.8,8.6
2014-10-12,55.6,39.8,57.4,6.0
2014-10-13,60.8,52.7,75.8,6.0
2014-10-14,69.0,62.2,79.7,10.9
2014-10-15,72.3,65.9,80.4,15.5
2014-10-16,69.0,63.1,82.4,11.2
2014-10-17,63.0,49.3,58.6,11.0
2014-10-18,62.9,49.3,62.3,11.0
2014-10-19,51.8,35.3,53.9,17.2
2014-10-20,52.1,33.6,49.8,8.0
2014-10-21,60.8,49.3,66.3,7.2
2014-10-22,55.4,51.1,85.4,14.6
2014-10-23,52.4,46.6,81.1,16.3
2014-10-24,55.5,44.3,66.4,11.8
2014-10-25,59.9,40.3,48.8,11.0
2014-10-26,58.2,39.6,50.4,15.7
2014-10-27,57.5,36.5,46.5,10.8
2014-10-28,61.3,48.0,62.6,7.1
2014-10-29,62.3,51.9,69.8,9.2
2014-10-30,53.2,40.0,62.4,10.4
2014-10-31,50.4,39.1,66.2,13.1
2014-11-01,46.3,38.6,74.7,17.0
2014-11-02,44.3,29.3,57.3,22.5
2014-11-03,51.4,23.8,36.9,13.6
2014-11-04,61.8,26.4,26.8,8.9
2014-11-05,60.3,36.3,41.5,9.4
2014-11-06,50.2,46.1,86.4,6.7
2014-11-07,47.5,35.3,63.1,18.7
2014-11-08,43.5,25.8,50.3,9.9
2014-11-09,50.9,33.7,52.8,5.3
2014-11-10,52.4,36.5,56.8,4.5
2014-11-11,56.6,51.7,84.3,5.6
2014-11-12,57.4,52.1,84.3,6.6
2014-11-13,42.1,31.6,68.3,7.1
2014-11-14,38.7,25.9,62.9,14.7
2014-11-15,37.8,19.2,48.0,9.4
2014-11-16,40.7,23.5,50.5,6.6
2014-11-17,44.7,41.4,88.1,7.1
2014-11-18,31.5,9.5,40.9,20.6
2014-11-19,28.3,7.2,41.3,12.9
2014-11-20,39.1,17.1,41.3,14.3
2014-11-21,32.0,11.5,42.7,15.5
2014-11-22,37.2,14.0,39.0,11.5
2014-11-23,48.7,29.3,49.5,7.5
2014-11-24,59.4,55.2,86.6,14.2
2014-11-25,56.9,35.1,45.2,10.6
2014-11-26,38.3,32.9,83.0,13.7
2014-11-27,36.7,30.0,76.9,10.3
2014-11-28,33.0,19.2,57.7,14.4
2014-11-29,34.0,16.9,49.8,6.1
2014-11-30,49.7,34.1,55.3,8.4
2014-12-01,53.0,40.5,62.8,10.6
2014-12-02,39.9,31.6,73.5,14.0
2014-12-03,44.5,39.8,84.2,10.6
2014-12-04,40.5,22.3,48.5,11.0
2014-12-05,40.8,34.4,78.6,9.1
2014-12-06,44.6,42.6,92.9,5.9
2014-12-07,37.0,19.5,52.0,18.0
2014-12-08,31.1,20.6,66.7,17.4
2014-12-09,40.7,37.0,87.0,20.6
2014-12-10,37.1,32.7,84.5,15.9
2014-12-11,33.6,23.4,66.6,15.6
2014-12-12,34.6,22.8,62.0,16.8
2014-12-13,38.2,26.8,64.1,15.4
2014-12-14,40.9,30.4,66.3,11.4
2014-12-15,41.8,30.9,65.8,5.9
2014-12-16,42.4,38.4,86.2,7.3
2014-12-17,46.2,38.5,76.4,10.9
2014-12-18,39.5,25.5,57.5,17.5
2014-12-19,35.4,22.9,60.3,15.0
2014-12-20,31.9,21.2,64.7,7.4
2014-12-21,33.8,27.0,76.1,7.0
2014-12-22,40.8,36.7,85.6,9.3
2014-12-23,44.3,43.0,95.4,11.0
2014-12-24,46.5,45.6,96.7,9.5
2014-12-25,52.1,40.5,67.9,13.0
2014-12-26,45.0,28.7,53.0,10.3
