date,temp_max,temp_avg,temp_min,dew_point_max,dew_point_avg,dew_point_min,humidity_max,humidity_avg,humidity_min,wind_max,wind_avg,wind_min
7/12/2014,86,77.0,71,65,61.4,55,81,60.4,37,18,9.3,0
7/13/2014,81,75.5,72,70,67.4,64,85,75.8,65,22,11.3,6
7/14/2014,84,76.4,72,72,70.0,68,94,80.8,63,20,6.8,0
7/15/2014,86,75.5,71,75,70.8,68,94,85.3,61,17,7.9,3
7/16/2014,82,74.1,69,70,63.3,54,94,72.2,40,15,6.5,0
7/17/2014,81,74.6,68,59,55.0,51,68,51.1,39,15,6.5,0
7/18/2014,81,74.7,68,59,52.4,47,73,47.6,32,10,6.5,3
7/19/2014,77,72.3,69,65,59.0,52,78,64.0,45,12,7.1,0
7/20/2014,75,71.2,67,62,59.7,54,79,67.5,48,16,9.8,0
7/21/2014,83,74.5,67,64,61.1,58,81,64.0,42,16,6.3,0
7/22/2014,85,79.0,73,66,63.4,58,66,59.0,51,18,9.1,0
7/23/2014,88,80.8,74,72,68.0,62,77,65.2,57,17,10.5,6
7/24/2014,80,75.5,73,68,61.3,53,82,62.5,39,14,9.3,5
7/25/2014,82,74.7,67,61,55.0,52,64,51.1,35,12,7.6,0
7/26/2014,81,75.6,71,67,60.8,54,79,60.9,44,14,9.5,6
7/27/2014,87,79.1,72,70,67.9,64,84,69.5,46,15,9.5,5
7/28/2014,84,75.7,69,73,64.1,57,94,69.1,41,21,12.3,5
7/29/2014,76,70.3,65,57,52.3,49,68,54.0,40,21,11.0,5
7/30/2014,81,73.1,65,58,51.8,43,68,49.0,27,15,7.7,3
7/31/2014,82,75.7,70,66,58.8,54,73,56.4,44,17,10.1,3
8/1/2014,84,76.6,72,68,64.8,61,81,67.4,49,16,8.2,0
8/2/2014,73,69.4,65,67,62.0,60,90,77.4,68,20,9.7,0
8/3/2014,75,70.0,66,65,62.8,60,90,78.4,60,10,5.5,0
8/4/2014,82,75.5,71,68,65.3,63,83,71.5,52,16,5.9,0
8/5/2014,87,79.9,73,67,63.0,57,74,57.4,36,14,5.5,0
8/6/2014,83,76.3,72,64,59.9,56,73,58.0,41,17,7.8,0
8/7/2014,82,74.9,68,56,52.9,49,63,47.2,33,16,9.6,0
8/8/2014,82,74.8,67,57,53.2,50,66,48.1,35,12,7.4,0
8/9/2014,85,78.0,70,61,54.8,47,73,46.8,27,8,4.2,0
8/10/2014,86,78.7,71,63,56.7,51,75,48.4,31,10,6.2,0
8/11/2014,86,78.9,74,66,58.3,51,73,50.7,30,16,8.0,0
8/12/2014,80,75.0,73,66,64.4,63,76,69.7,60,17,11.0,6
8/13/2014,82,76.9,73,67,64.3,59,79,65.4,51,22,13.5,8
8/14/2014,79,71.9,64,59,51.1,47,65,49.3,32,18,12.8,7
8/15/2014,72,68.7,64,54,49.0,44,61,49.7,42,16,10.0,6
8/16/2014,78,72.7,66,60,52.3,47,62,49.3,34,14,8.1,5
8/17/2014,81,74.7,69,62,56.0,51,68,52.8,42,15,9.9,6
8/18/2014,80,72.6,64,60,54.0,51,70,53.1,38,16,8.8,0
8/19/2014,79,72.3,66,65,59.8,56,78,65.4,52,13,8.5,5
8/20/2014,82,75.5,71,66,60.5,53,81,61.3,39,14,7.4,0
8/21/2014,80,74.6,69,67,61.1,54,84,63.8,43,14,7.4,0
8/22/2014,76,70.0,66,66,62.2,57,94,77.0,59,15,8.2,0
8/23/2014,73,70.1,67,61,59.2,56,81,68.8,55,15,8.7,0
8/24/2014,80,71.9,65,60,58.4,56,79,63.1,43,13,7.3,0
8/25/2014,86,77.8,68,62,58.4,55,76,53.5,35,9,5.3,0
8/26/2014,85,77.4,71,67,64.0,61,84,64.3,46,14,6.5,0
8/27/2014,89,80.1,73,66,62.5,57,71,55.9,39,15,7.3,0
8/28/2014,80,74.8,68,69,55.8,49,79,52.6,36,17,11.8,5
8/29/2014,77,70.0,64,54,51.3,49,63,52.2,39,14,8.4,0
8/30/2014,77,72.5,68,65,59.1,54,73,63.0,50,17,8.2,0
8/31/2014,89,77.6,73,73,69.4,64,94,76.2,55,28,10.2,3
9/1/2014,87,81.0,76,73,70.7,67,85,71.8,53,12,6.9,0
9/2/2014,92,85.2,79,73,69.5,65,82,60.8,42,22,9.3,3
9/3/2014,84,78.8,73,67,58.8,53,69,51.5,34,18,9.2,0
9/4/2014,85,78.0,71,65,59.8,54,71,54.7,34,15,8.0,0
9/5/2014,85,78.5,73,73,69.4,63,87,73.9,58,15,8.6,6
9/6/2014,90,80.4,70,72,70.0,64,84,71.0,54,20,10.2,6
9/7/2014,80,71.9,66,64,55.9,48,83,59.1,37,15,8.7,5
9/8/2014,76,69.9,66,61,55.2,51,73,60.3,42,16,11.8,5
9/9/2014,72,68.3,64,62,58.4,52,78,70.6,60,20,14.4,9
9/10/2014,75,67.6,63,63,58.4,55,82,73.0,50,16,10.1,7
9/11/2014,83,75.6,69,68,64.4,59,81,68.3,56,17,11.6,7
9/12/2014,75,68.2,63,56,51.9,49,70,56.8,41,14,10.8,7
9/13/2014,70,64.0,61,61,56.5,50,94,77.0,56,18,11.6,5
9/14/2014,70,62.5,55,50,45.8,43,77,56.2,38,14,7.5,0
9/15/2014,71,63.5,55,52,45.7,40,67,53.8,34,12,8.1,6
9/16/2014,68,63.7,58,58,55.0,50,93,74.1,58,13,6.0,0
9/17/2014,72,66.0,60,53,46.8,40,72,52.1,33,10,5.1,0
9/18/2014,75,68.0,61,53,48.8,43,70,51.9,33,10,5.6,0
9/19/2014,65,60.5,55,50,46.2,40,77,59.8,48,18,12.8,8
9/20/2014,73,67.2,58,64,56.1,48,81,68.2,57,18,9.9,0
9/21/2014,77,70.0,66,67,65.7,63,100,86.8,69,10,3.1,0
9/22/2014,72,66.3,57,66,50.8,40,83,58.4,39,18,14.0,5
9/23/2014,72,61.9,54,53,43.3,39,67,51.8,33,15,6.2,0
9/24/2014,70,65.2,60,57,53.7,50,81,66.8,49,17,10.3,0
9/25/2014,64,62.2,58,57,54.7,51,87,77.0,64,24,15.0,8
9/26/2014,76,68.2,60,56,52.0,47,78,57.7,41,13,7.2,0
9/27/2014,82,76.9,72,58,55.7,53,61,48.4,37,8,3.2,0
9/28/2014,84,73.2,65,63,60.0,54,90,65.4,37,13,4.9,0
9/29/2014,78,72.8,69,61,58.6,55,73,61.7,46,7,4.0,0
9/30/2014,71,66.8,63,65,59.9,57,90,78.7,61,15,8.1,0
10/1/2014,66,63.0,61,59,57.7,55,90,83.0,73,14,10.1,7
10/2/2014,67,63.2,60,57,54.9,54,90,75.1,63,13,8.8,0
10/3/2014,68,62.3,57,55,52.0,48,82,69.8,52,14,8.6,5
10/4/2014,70,64.8,55,67,58.0,37,94,79.6,51,24,12.9,6
10/5/2014,61,53.8,47,36,33.9,32,59,47.7,35,20,12.2,5
10/6/2014,70,60.6,51,52,44.2,35,68,55.3,40,22,10.2,0
10/7/2014,72,67.6,64,61,54.6,47,84,64.4,41,21,13.8,9
10/8/2014,72,67.3,64,61,50.3,40,84,57.2,35,24,15.1,8
10/9/2014,69,63.6,58,40,36.8,34,49,37.5,29,24,14.9,8
10/10/2014,63,59.7,55,41,37.7,35,53,44.4,38,10,4.8,0
10/11/2014,60,54.4,52,52,48.2,42,94,80.8,51,16,8.6,3
10/12/2014,62,55.6,49,47,39.8,32,83,57.4,34,10,6.0,0
10/13/2014,65,60.8,54,61,52.7,43,96,75.8,60,14,6.0,0
10/14/2014,74,69.0,64,64,62.2,61,94,79.7,64,20,10.9,0
10/15/2014,76,72.3,69,67,65.9,64,87,80.4,71,23,15.5,10
10/16/2014,72,69.0,64,68,63.1,53,94,82.4,57,18,11.2,5
10/17/2014,71,63.0,0,55,49.3,0,78,58.6,0,15,11.0,7
10/18/2014,69,62.9,57,55,49.3,42,81,62.3,42,21,11.0,3
10/19/2014,57,51.8,45,43,35.3,28,64,53.9,40,25,17.2,10
10/20/2014,60,52.1,44,45,33.6,28,64,49.8,39,12,8.0,3
10/21/2014,66,60.8,55,54,49.3,44,83,66.3,52,14,7.2,0
10/22/2014,59,55.4,51,55,51.1,46,94,85.4,69,23,14.6,8
10/23/2014,54,52.4,51,48,46.6,46,86,81.1,77,25,16.3,9
10/24/2014,62,55.5,51,47,44.3,41,77,66.4,52,18,11.8,3
10/25/2014,68,59.9,52,45,40.3,37,57,48.8,37,17,11.0,7
10/26/2014,62,58.2,55,49,39.6,35,69,50.4,39,23,15.7,6
10/27/2014,64,57.5,51,38,36.5,33,59,46.5,33,16,10.8,5
10/28/2014,71,61.3,53,57,48.0,39,81,62.6,44,13,7.1,3
10/29/2014,71,62.3,54,57,51.9,41,86,69.8,45,20,9.2,0
10/30/2014,58,53.2,49,46,40.0,36,80,62.4,44,17,10.4,0
10/31/2014,55,50.4,45,46,39.1,32,90,66.2,51,24,13.1,6
11/1/2014,48,46.3,43,45,38.6,36,89,74.7,68,24,17.0,10
11/2/2014,48,44.3,42,38,29.3,21,82,57.3,40,33,22.5,16
11/3/2014,62,51.4,41,30,23.8,17,55,36.9,19,20,13.6,6
11/4/2014,68,61.8,56,39,26.4,19,46,26.8,19,15,8.9,0
11/5/2014,64,60.3,57,42,36.3,28,56,41.5,28,17,9.4,0
11/6/2014,57,50.2,48,52,46.1,35,100,86.4,44,12,6.7,0
11/7/2014,52,47.5,41,45,35.3,27,83,63.1,50,28,18.7,5
11/8/2014,47,43.5,38,32,25.8,22,60,50.3,41,18,9.9,5
11/9/2014,57,50.9,47,36,33.7,31,66,52.8,37,10,5.3,0
11/10/2014,60,52.4,43,44,36.5,30,80,56.8,33,12,4.5,0
11/11/2014,63,56.6,48,57,51.7,45,100,84.3,65,13,5.6,0
11/12/2014,65,57.4,46,57,52.1,34,100,84.3,49,17,6.6,0
11/13/2014,48,42.1,37,36,31.6,26,93,68.3,44,13,7.1,0
11/14/2014,42,38.7,37,36,25.9,17,93,62.9,37,22,14.7,9
11/15/2014,42,37.8,34,22,19.2,15,59,48.0,35,15,9.4,3
11/16/2014,44,40.7,36,32,23.5,18,67,50.5,43,12,6.6,0
11/17/2014,52,44.7,39,49,41.4,34,100,88.1,66,24,7.1,0
11/18/2014,45,31.5,24,34,9.5,2,65,40.9,28,26,20.6,13
11/19/2014,35,28.3,22,15,7.2,3,48,41.3,31,21,12.9,5
11/20/2014,46,39.1,32,23,17.1,10,48,41.3,32,24,14.3,6
11/21/2014,36,32.0,28,14,11.5,9,50,42.7,36,25,15.5,5
11/22/2014,44,37.2,29,21,14.0,9,49,39.0,31,18,11.5,5
11/23/2014,55,48.7,44,48,29.3,21,89,49.5,30,12,7.5,0
11/24/2014,66,59.4,48,59,55.2,46,100,86.6,70,31,14.2,8
11/25/2014,67,56.9,51,57,35.1,26,73,45.2,34,15,10.6,7
11/26/2014,51,38.3,34,36,32.9,29,100,83.0,43,24,13.7,6
11/27/2014,38,36.7,35,33,30.0,25,89,76.9,67,20,10.3,6
11/28/2014,37,33.0,29,25,19.2,13,73,57.7,47,22,14.4,9
11/29/2014,44,34.0,29,33,16.9,12,65,49.8,40,13,6.1,0
11/30/2014,54,49.7,44,40,34.1,30,65,55.3,46,14,8.4,0
12/1/2014,63,53.0,41,46,40.5,27,74,62.8,52,20,10.6,3
12/2/2014,43,39.9,35,41,31.6,19,96,73.5,48,20,14.0,9
12/3/2014,47,44.5,41,43,39.8,27,97,84.2,55,21,10.6,0
12/4/2014,45,40.5,37,25,22.3,20,57,48.5,40,17,11.0,8
12/5/2014,47,40.8,34,44,34.4,22,93,78.6,57,17,9.1,0
12/6/2014,49,44.6,40,46,42.6,36,100,92.9,81,20,5.9,0
12/7/2014,41,37.0,30,36,19.5,1,87,52.0,29,24,18.0,14
12/8/2014,36,31.1,25,31,20.6,1,82,66.7,30,22,17.4,13
12/9/2014,45,40.7,36,41,37.0,32,93,87.0,76,30,20.6,17
12/10/2014,40,37.1,33,38,32.7,24,93,84.5,64,22,15.9,8
12/11/2014,37,33.6,30,27,23.4,20,86,66.6,50,23,15.6,7
12/12/2014,37,34.6,32,25,22.8,21,67,62.0,57,21,16.8,10
12/13/2014,43,38.2,35,30,26.8,23,72,64.1,47,22,15.4,9
12/14/2014,45,40.9,38,32,30.4,30,73,66.3,56,16,11.4,7
12/15/2014,47,41.8,37,36,30.9,29,86,65.8,52,8,5.9,0
12/16/2014,49,42.4,36,43,38.4,33,100,86.2,71,13,7.3,3
12/17/2014,52,46.2,42,43,38.5,27,97,76.4,53,18,10.9,0
12/18/2014,42,39.5,38,28,25.5,23,68,57.5,51,23,17.5,12
12/19/2014,38,35.4,32,27,22.9,21,66,60.3,52,22,15.0,9
12/20/2014,33,31.9,30,23,21.2,20,69,64.7,59,14,7.4,0
12/21/2014,36,33.8,32,30,27.0,23,87,76.1,69,10,7.0,3
12/22/2014,45,40.8,35,43,36.7,30,100,85.6,79,17,9.3,3
12/23/2014,46,44.3,43,45,43.0,41,100,95.4,89,17,11.0,5
12/24/2014,55,46.5,43,54,45.6,42,100,96.7,93,18,9.5,0
12/25/2014,61,52.1,45,59,40.5,28,100,67.9,40,24,13.0,0
12/26/2014,49,45.0,41,30,28.7,28,62,53.0,44,14,10.3,6
12/27/2014,55,48.0,43,38,32.8,30,68,56.0,45,10,4.5,0
12/28/2014,52,47.3,42,43,37.2,28,86,68.5,58,15,9.3,0
12/29/2014,43,39.3,35,28,21.7,18,60,49.7,38,17,11.1,6
12/30/2014,34,30.7,28,21,14.3,9,61,51.0,43,16,8.4,0
12/31/2014,31,29.5,27,15,9.3,6,58,43.4,35,17,10.2,0
1/1/2013,41,37.4,28,28,22.2,12,70,54.5,46,24,15.2,9
1/2/2013,34,28.8,24,16,12.5,9,56,50.8,43,18,13.6,7
1/3/2013,34,30.3,26,18,14.8,12,63,53.3,42,17,11.1,6
1/4/2013,38,35.8,34,21,18.9,18,57,50.3,44,20,15.4,10
1/5/2013,43,38.3,34,22,19.5,16,52,47.3,38,18,9.9,0
1/6/2013,46,40.3,35,31,26.3,21,82,59.0,40,16,9.5,6
1/7/2013,45,41.3,38,29,24.1,19,65,51.2,36,16,9.1,0
1/8/2013,49,42.3,37,31,27.4,23,65,56.0,46,17,8.3,0
1/9/2013,50,44.9,37,36,28.4,0,86,62.5,52,23,8.8,0
1/10/2013,48,44.4,40,30,24.5,21,55,45.9,36,20,11.8,3
1/11/2013,45,41.1,37,43,35.0,24,100,80.5,55,10,7.1,3
1/12/2013,45,44.0,42,43,42.3,41,100,93.8,93,13,6.4,0
1/13/2013,50,45.7,42,48,43.8,41,100,92.9,86,9,5.7,0
1/14/2013,55,49.8,39,52,43.4,30,100,81.0,50,18,7.8,0
1/15/2013,39,37.5,36,31,25.3,0,81,65.2,55,10,7.9,6
1/16/2013,39,35.4,33,34,21.9,0,93,86.2,70,10,7.3,0
1/17/2013,43,40.4,36,30,24.8,0,76,57.2,49,17,10.8,3
1/18/2013,35,29.5,26,22,9.1,1,59,43.5,29,16,11.6,7
1/19/2013,52,41.6,30,26,21.0,9,61,44.8,31,20,14.1,9
1/20/2013,54,44.2,31,27,20.6,7,55,41.0,17,28,17.1,8
1/21/2013,32,30.1,28,18,10.6,6,64,44.9,37,18,9.2,0
1/22/2013,28,21.3,15,12,2.6,-6,60,45.2,29,24,19.8,15
1/23/2013,19,16.1,12,1,-2.6,-7,56,43.9,34,20,14.1,7
1/24/2013,24,19.0,15,4,1.0,-1,59,46.3,35,29,15.6,6
1/25/2013,25,19.6,15,18,8.3,0,86,63.2,35,17,8.2,0
1/26/2013,29,22.3,18,13,8.5,5,77,56.8,41,22,14.7,9
1/27/2013,34,28.0,21,13,9.5,7,65,47.5,32,20,11.1,6
1/28/2013,37,33.2,30,31,20.0,0,89,72.9,44,13,8.4,0
1/29/2013,45,39.3,37,39,35.5,33,93,86.1,74,16,7.9,0
1/30/2013,54,47.2,37,52,44.7,35,100,90.9,82,21,9.8,0
1/31/2013,59,47.8,31,55,31.8,0,94,60.5,31,40,25.3,14
2/1/2013,32,29.2,25,13,10.0,7,55,45.2,37,22,17.6,10
2/2/2013,29,25.4,20,20,8.8,1,81,51.8,30,16,9.9,3
2/3/2013,31,27.4,24,22,18.8,14,86,71.2,51,14,6.1,0
2/4/2013,31,28.4,25,19,8.9,5,67,44.7,33,22,15.6,7
2/5/2013,31,29.6,28,28,24.5,14,93,81.2,51,14,7.6,0
2/6/2013,39,33.3,30,28,20.7,1,93,63.5,28,20,9.9,0
2/7/2013,32,29.6,27,21,9.2,2,64,43.4,30,14,8.7,5
2/8/2013,36,32.9,28,31,28.6,23,93,85.1,66,29,19.6,12
2/9/2013,34,28.8,24,26,17.2,5,92,64.3,35,28,17.8,13
2/10/2013,36,28.0,20,24,11.3,6,70,50.6,36,15,6.7,0
2/11/2013,45,40.9,34,43,38.0,21,100,89.9,59,10,4.2,0
2/12/2013,44,41.9,38,37,24.8,22,87,51.6,42,23,14.6,5
2/13/2013,43,38.0,34,31,25.0,20,89,60.8,45,12,6.2,0
2/14/2013,46,39.1,34,33,25.5,0,87,66.5,39,15,8.2,3
2/15/2013,52,43.8,38,36,31.5,26,73,62.6,43,20,8.3,0
2/16/2013,39,35.4,32,34,20.6,0,87,65.2,47,23,12.3,7
2/17/2013,31,27.1,19,12,6.1,2,50,41.4,32,35,24.9,14
2/18/2013,36,27.7,19,10,5.0,2,52,39.4,26,29,16.1,6
2/19/2013,47,41.3,33,41,28.5,0,87,65.1,38,18,10.8,5
2/20/2013,39,31.6,27,20,11.8,7,51,44.2,35,28,20.2,16
2/21/2013,34,29.0,26,14,11.8,9,58,49.1,41,26,19.4,8
2/22/2013,39,32.3,27,30,20.8,15,76,62.8,54,12,8.6,7
2/23/2013,39,36.6,35,36,31.2,0,100,91.0,79,17,11.3,5
2/24/2013,45,39.2,35,36,27.9,0,93,73.5,51,23,13.5,8
2/25/2013,43,38.8,33,29,24.4,21,70,56.6,45,14,7.7,0
2/26/2013,44,38.2,34,34,20.3,0,89,73.5,53,20,11.9,3
2/27/2013,48,41.3,37,43,37.4,33,97,86.6,61,28,16.4,0
2/28/2013,49,45.0,41,36,30.7,0,76,61.1,44,16,7.3,0
3/1/2013,44,39.9,37,30,27.3,24,73,61.1,49,17,12.8,7
3/2/2013,39,35.6,32,28,23.7,22,82,62.6,50,16,12.5,8
3/3/2013,40,33.0,30,23,18.3,16,69,55.3,42,20,15.1,10
3/4/2013,40,34.0,28,20,18.5,16,64,53.3,43,25,19.1,15
3/5/2013,47,40.1,33,26,22.6,20,61,50.4,37,17,9.5,3
3/6/2013,43,39.9,38,34,22.8,0,76,67.1,57,36,23.0,7
3/7/2013,38,35.9,34,31,29.1,25,89,77.3,62,23,16.8,9
3/8/2013,42,35.2,32,30,28.3,24,88,77.9,53,22,16.8,10
3/9/2013,54,44.2,37,31,20.1,0,73,42.6,24,21,12.0,5
3/10/2013,46,40.0,35,33,14.6,0,89,74.0,61,10,6.8,3
3/11/2013,52,46.9,39,45,40.7,34,89,78.9,66,18,10.3,0
3/12/2013,55,50.8,44,52,46.2,35,94,84.7,68,29,17.2,9
3/13/2013,51,44.5,41,34,22.3,0,71,50.7,29,20,12.6,7
3/14/2013,41,35.5,30,26,12.2,4,60,39.6,23,30,21.7,15
3/15/2013,47,38.8,31,28,17.5,10,58,42.6,34,22,14.2,7
3/16/2013,42,35.3,33,30,26.1,18,89,71.8,45,15,7.0,0
3/17/2013,38,34.5,30,27,17.0,9,75,50.5,34,17,12.3,6
3/18/2013,35,32.4,29,31,20.7,7,93,65.0,37,18,12.5,7
3/19/2013,44,37.8,34,34,24.9,0,93,81.5,63,24,13.5,0
3/20/2013,45,39.6,34,25,16.3,12,62,40.0,27,21,14.1,7
3/21/2013,38,35.0,33,26,15.8,11,75,46.8,34,20,10.9,5
3/22/2013,41,35.7,30,20,14.9,11,56,43.3,33,20,14.0,9
3/23/2013,45,39.5,35,21,18.0,16,52,42.3,33,23,17.0,9
3/24/2013,46,39.8,34,25,19.9,18,53,45.5,34,14,8.7,0
3/25/2013,40,38.6,37,34,21.5,0,86,69.7,53,23,11.4,0
3/26/2013,49,43.6,39,30,26.7,23,70,52.5,37,13,8.9,3
3/27/2013,52,44.3,38,29,24.3,19,60,46.6,28,24,13.6,8
3/28/2013,49,44.1,39,31,28.4,26,65,54.7,44,21,13.2,8
3/29/2013,54,47.1,42,29,26.8,22,58,46.1,29,20,11.5,6
3/30/2013,57,48.8,42,34,24.9,0,61,44.4,19,14,7.8,0
3/31/2013,54,47.0,40,43,32.6,0,89,67.8,41,22,10.6,0
4/1/2013,61,48.7,39,45,37.1,14,93,67.5,31,29,12.2,0
4/2/2013,44,39.1,34,16,11.5,7,46,33.1,23,24,16.5,12
4/3/2013,46,39.5,35,14,11.0,9,39,31.6,22,24,18.2,12
4/4/2013,49,41.6,35,30,19.2,14,58,41.5,26,18,9.9,3
4/5/2013,61,49.3,42,31,22.7,14,62,38.3,17,25,11.2,0
4/6/2013,52,42.7,37,29,16.1,1,60,37.0,13,22,11.8,0
4/7/2013,54,47.6,41,43,32.3,0,76,59.1,39,29,14.1,5
4/8/2013,71,57.3,47,46,41.5,37,83,58.6,30,13,6.1,0
4/9/2013,80,66.0,47,48,39.3,0,90,47.4,17,24,8.8,0
4/10/2013,69,60.5,53,55,47.9,42,88,64.4,47,33,8.6,0
4/11/2013,59,54.1,47,56,46.8,38,94,76.7,62,18,9.4,0
4/12/2013,47,43.7,42,41,38.5,36,89,82.5,71,25,17.3,7
4/13/2013,56,47.3,42,41,34.9,0,85,66.9,39,12,7.3,0
4/14/2013,55,52.0,48,43,29.7,0,77,46.5,30,18,10.3,0
4/15/2013,56,49.0,45,39,26.8,0,71,50.3,34,15,8.1,0
4/16/2013,60,54.9,47,50,45.3,34,80,70.5,58,24,12.0,3
4/17/2013,68,60.6,55,54,40.8,0,88,55.6,26,13,7.9,3
4/18/2013,61,55.5,50,52,43.4,33,94,65.8,38,18,10.4,6
4/19/2013,70,59.4,54,59,55.0,52,100,86.0,65,28,11.4,3
4/20/2013,64,54.9,48,59,32.1,0,83,47.9,24,21,16.4,6
4/21/2013,52,45.5,39,29,21.1,15,51,38.9,23,20,9.6,0
4/22/2013,55,47.8,42,35,23.9,0,67,52.3,31,21,13.5,5
4/23/2013,52,46.0,42,39,28.1,0,82,67.8,60,21,14.0,8
4/24/2013,64,53.1,46,48,43.1,37,88,70.2,46,20,11.0,3
4/25/2013,67,56.4,48,51,29.6,14,83,39.6,13,22,12.8,3
4/26/2013,65,57.9,51,36,26.3,0,56,36.5,19,16,7.1,0
4/27/2013,67,57.9,49,36,27.3,20,46,32.5,18,13,6.6,0
4/28/2013,67,58.1,51,41,29.5,0,59,41.3,18,20,9.3,0
4/29/2013,59,55.5,54,47,44.8,42,75,67.7,57,13,9.3,7
4/30/2013,65,56.6,51,46,35.3,18,83,52.1,17,15,9.1,5
5/1/2013,66,56.5,49,42,36.0,0,62,49.3,37,15,8.0,0
5/2/2013,67,58.7,50,45,41.1,37,83,54.4,36,13,5.8,0
5/3/2013,63,55.5,50,43,38.1,33,74,53.2,35,17,10.8,3
5/4/2013,66,54.9,49,44,40.7,37,77,60.2,37,15,9.0,0
5/5/2013,60,51.8,46,41,37.9,34,71,60.0,41,16,10.5,5
5/6/2013,67,55.9,47,49,44.7,41,83,67.1,49,13,7.6,3
5/7/2013,71,60.0,53,57,51.2,47,88,73.2,57,14,8.8,0
5/8/2013,65,58.2,55,59,54.6,49,94,87.8,67,20,10.4,5
5/9/2013,68,57.9,55,56,53.6,50,94,85.6,54,13,7.5,0
5/10/2013,80,68.0,61,55,53.2,50,75,60.8,38,18,7.0,0
5/11/2013,68,64.4,62,61,59.2,55,90,83.4,64,14,9.5,5
5/12/2013,69,63.0,54,57,36.9,20,73,41.4,18,24,15.0,3
5/13/2013,56,52.0,49,33,25.8,20,54,37.0,25,21,14.3,10
5/14/2013,62,53.5,45,36,21.8,0,61,38.2,15,17,10.6,0
5/15/2013,69,61.0,54,57,44.6,28,70,55.6,35,18,10.1,5
5/16/2013,78,70.2,63,56,47.8,42,73,46.8,29,16,7.5,0
5/17/2013,73,66.4,61,42,38.5,35,50,36.5,27,16,8.5,0
5/18/2013,65,60.7,56,53,48.3,41,80,64.4,45,12,7.0,0
5/19/2013,59,57.6,55,56,54.0,47,96,87.8,64,14,8.8,5
5/20/2013,78,66.1,57,64,59.7,55,100,81.5,58,13,4.9,0
5/21/2013,85,77.0,68,66,64.4,63,87,66.4,49,18,8.7,0
5/22/2013,78,66.3,57,67,59.7,55,94,80.3,64,20,8.0,3
5/23/2013,79,68.4,63,66,63.0,60,90,82.9,58,18,10.7,3
5/24/2013,67,58.2,48,61,52.7,40,90,82.0,71,22,11.5,0
5/25/2013,55,49.2,46,43,40.8,37,87,73.4,55,30,19.0,14
5/26/2013,66,58.1,50,37,32.3,0,61,43.7,30,23,17.1,3
5/27/2013,76,66.1,56,36,31.5,0,42,30.2,20,14,8.4,0
5/28/2013,71,60.5,57,57,50.7,39,94,72.8,32,13,6.4,0
5/29/2013,81,66.8,57,64,58.7,55,100,77.7,54,12,6.0,0
5/30/2013,93,84.0,74,65,61.6,58,71,48.5,31,13,8.3,3
5/31/2013,92,84.3,77,65,62.4,58,64,48.3,35,14,7.3,0
6/1/2013,89,81.4,75,65,64.0,62,69,56.3,42,14,11.0,8
6/2/2013,87,79.6,70,66,63.8,60,79,59.5,41,18,11.8,8
6/3/2013,77,72.1,70,67,64.7,47,90,78.6,44,13,7.7,0
6/4/2013,75,67.4,59,46,40.5,37,51,38.3,25,17,12.1,9
6/5/2013,72,65.9,59,54,43.4,37,75,45.3,31,12,7.1,0
6/6/2013,71,64.3,60,58,53.8,43,86,70.8,36,15,8.4,3
6/7/2013,65,61.6,59,61,58.2,57,94,89.4,82,28,16.4,5
6/8/2013,77,65.8,57,60,56.6,54,94,74.0,52,21,10.3,0
6/9/2013,81,73.1,64,61,56.2,52,80,57.1,36,14,5.6,0
6/10/2013,68,65.5,62,64,61.8,60,96,87.4,78,18,11.8,5
6/11/2013,81,70.7,63,66,61.8,56,94,75.3,48,26,11.1,0
6/12/2013,76,71.3,66,58,51.5,49,68,50.2,38,24,14.0,0
6/13/2013,71,64.8,58,61,55.9,52,90,74.2,53,32,15.8,0
6/14/2013,73,61.4,55,54,50.9,48,89,69.8,46,20,12.5,0
6/15/2013,81,72.8,65,55,50.1,45,68,47.0,29,13,8.1,0
6/16/2013,82,75.8,69,63,53.9,45,66,47.2,29,21,9.2,0
6/17/2013,86,77.9,71,64,61.6,57,75,58.5,38,15,8.5,0
6/18/2013,80,70.5,66,67,63.0,56,88,77.7,57,15,8.9,3
6/19/2013,76,68.5,61,63,50.3,37,94,56.5,24,16,9.3,3
6/20/2013,79,71.5,65,55,50.3,46,58,47.5,39,17,10.0,3
6/21/2013,81,73.4,66,54,48.8,42,53,41.9,35,16,9.6,0
6/22/2013,83,73.7,67,58,51.7,44,63,46.5,34,17,10.1,5
6/23/2013,87,78.1,71,69,63.5,56,79,61.4,44,20,10.8,5
6/24/2013,94,83.8,76,70,65.4,58,82,56.5,31,17,7.9,0
6/25/2013,93,83.8,75,66,63.8,61,67,51.6,36,16,9.5,0
6/26/2013,88,81.9,76,70,64.3,60,74,55.9,41,18,8.3,0
6/27/2013,82,77.1,73,72,68.7,67,94,75.6,62,18,10.5,0
6/28/2013,87,78.2,73,70,67.0,61,83,69.5,46,15,11.3,6
6/29/2013,84,77.4,73,70,65.6,61,79,67.6,47,18,10.2,6
6/30/2013,85,76.7,73,72,69.6,68,89,78.8,59,15,9.9,0
7/1/2013,78,74.6,73,72,70.3,69,91,86.1,76,18,9.4,5
7/2/2013,83,76.1,73,72,70.0,69,90,81.3,67,16,9.4,6
