Date,BTC Volume,BTC Daily Volume Change (%),BTC New Coins Mined,BTC New Coins Mined (%),BTC Active Addresses,BTC Daily Active Addresses Change (%),BTC Transactions,BTC Daily Transactions Change (%)
2009-12-27,250.0,inf,8350.0,-0.04022988505747127,6,inf,1,inf
2009-12-28,0.0,-1.0,6850.0,-0.17964071856287422,0,-1.0,0,-1.0
2009-12-29,0.0,,8550.0,0.24817518248175174,0,,0,
2009-12-30,0.0,,7050.0,-0.17543859649122806,0,,0,
2009-12-31,0.0,,6900.0,-0.021276595744680882,0,,0,
2010-01-01,100.0,inf,6650.0,-0.036231884057971064,4,inf,2,inf
2010-01-02,0.0,-1.0,6250.0,-0.06015037593984962,0,-1.0,0,-1.0
2010-01-03,0.0,,9300.0,0.488,0,,0,
2010-01-04,20804.35,inf,9050.0,-0.026881720430107503,85,inf,2,inf
2010-01-05,0.0,-1.0,9900.0,0.09392265193370175,0,-1.0,0,-1.0
2010-01-06,0.0,,8150.0,-0.1767676767676768,0,,0,
2010-01-07,0.0,,7700.0,-0.05521472392638038,0,,0,
2010-01-08,0.0,,7650.0,-0.00649350649350644,0,,0,
2010-01-09,0.0,,7550.0,-0.013071895424836555,0,,0,
2010-01-10,0.0,,9500.0,0.2582781456953642,0,,0,
2010-01-11,0.0,,7950.0,-0.16315789473684206,0,,0,
2010-01-12,10799.62,inf,7950.0,0.0,216,inf,2,inf
2010-01-13,58.0,-0.9946294406655048,8200.0,0.03144654088050314,4,-0.9814814814814815,2,0.0
2010-01-14,405.0,5.982758620689655,7150.0,-0.12804878048780488,12,2.0,2,0.0
2010-01-15,200.74,-0.5043456790123457,7050.0,-0.013986013986013957,6,-0.5,1,-0.5
2010-01-16,251.0,0.250373617614825,6250.0,-0.11347517730496459,7,0.16666666666666674,1,0.0
2010-01-17,0.0,-1.0,6550.0,0.04800000000000004,0,-1.0,0,-1.0
2010-01-18,50.0,inf,6250.0,-0.04580152671755722,3,inf,1,inf
2010-01-19,0.0,-1.0,6200.0,-0.008000000000000007,0,-1.0,0,-1.0
2010-01-20,0.0,,7900.0,0.27419354838709675,0,,0,
2010-01-21,688.29,inf,8750.0,0.10759493670886067,12,inf,9,inf
2010-01-22,250.0,-0.6367810080053465,6650.0,-0.24,8,-0.33333333333333337,3,-0.6666666666666667
2010-01-23,51.0,-0.796,8000.0,0.20300751879699241,4,-0.5,2,-0.33333333333333337
2010-01-24,50.0,-0.019607843137254943,7700.0,-0.03749999999999998,2,-0.5,1,-0.5
2010-01-25,3300.0,65.0,10550.0,0.3701298701298701,61,29.5,4,3.0
2010-01-26,873.0,-0.7354545454545455,9750.0,-0.07582938388625593,20,-0.6721311475409837,6,0.5
2010-01-27,1000.0,0.14547537227949592,8200.0,-0.15897435897435896,21,0.050000000000000044,2,-0.6666666666666667
2010-01-28,1050.0,0.050000000000000044,8850.0,0.0792682926829269,22,0.04761904761904767,2,0.0
2010-01-29,950.0,-0.09523809523809523,9850.0,0.11299435028248594,21,-0.045454545454545414,4,1.0
2010-01-30,1700.0,0.7894736842105263,10500.0,0.06598984771573613,38,0.8095238095238095,4,0.0
2010-01-31,1100.0,-0.3529411764705882,8250.0,-0.2142857142857143,20,-0.4736842105263158,2,-0.5
2010-02-01,2600.0,1.3636363636363638,9200.0,0.11515151515151523,19,-0.050000000000000044,9,3.5
2010-02-02,1050.0,-0.5961538461538461,7250.0,-0.2119565217391305,22,0.1578947368421053,1,-0.8888888888888888
2010-02-03,300.0,-0.7142857142857143,13500.0,0.8620689655172413,7,-0.6818181818181819,2,1.0
2010-02-04,2049.99,5.8332999999999995,11450.0,-0.1518518518518519,45,5.428571428571429,5,1.5
2010-02-05,12249.0,4.975151098298041,11150.0,-0.026200873362445365,249,4.533333333333333,4,-0.19999999999999996
2010-02-06,2100.0,-0.828557433259858,9600.0,-0.13901345291479816,33,-0.8674698795180723,14,2.5
2010-02-07,499.0,-0.7623809523809524,10850.0,0.13020833333333326,16,-0.5151515151515151,5,-0.6428571428571428
2010-02-08,6703.0,12.432865731462925,10000.0,-0.07834101382488479,129,7.0625,8,0.6000000000000001
2010-02-09,20899.56,2.1179412203490977,10350.0,0.03499999999999992,421,2.2635658914728682,3,-0.625
2010-02-10,30300.0,0.44979128747208064,8400.0,-0.18840579710144922,609,0.4465558194774346,5,0.6666666666666667
2010-02-11,3700.0,-0.8778877887788779,8450.0,0.005952380952380931,77,-0.8735632183908046,5,0.0
2010-02-12,7650.0,1.0675675675675675,9150.0,0.08284023668639051,43,-0.4415584415584416,5,0.0
2010-02-13,6199.0,-0.18967320261437903,11600.0,0.26775956284153013,88,1.0465116279069768,3,-0.4
2010-02-14,19624.51,2.165754153895789,10400.0,-0.10344827586206895,56,-0.36363636363636365,11,2.6666666666666665
2010-02-15,4549.98,-0.7681480964365479,8800.0,-0.15384615384615385,102,0.8214285714285714,9,-0.18181818181818177
2010-02-16,763.37,-0.8322256361566425,9750.0,0.10795454545454541,23,-0.7745098039215687,6,-0.33333333333333337
2010-02-17,58722.5,75.9253441974403,11950.0,0.22564102564102573,30,0.30434782608695654,11,0.8333333333333333
2010-02-18,2899.0,-0.9506322108220869,10400.0,-0.12970711297071125,63,1.1,7,-0.36363636363636365
2010-02-19,100.01,-0.965501897205933,9600.0,-0.07692307692307687,6,-0.9047619047619048,3,-0.5714285714285714
2010-02-20,650.0,5.4993500649935,10400.0,0.08333333333333326,15,1.5,2,-0.33333333333333337
2010-02-21,6266.83,8.641276923076923,11150.0,0.07211538461538458,130,7.666666666666666,4,1.0
2010-02-22,14300.0,1.2818554197257623,13000.0,0.1659192825112108,273,1.1,5,0.25
2010-02-23,50.0,-0.9965034965034965,12500.0,-0.038461538461538436,2,-0.9926739926739927,1,-0.8
2010-02-24,5300.0,105.0,8550.0,-0.31599999999999995,112,55.0,6,5.0
2010-02-25,10600.0,1.0,7700.0,-0.09941520467836262,146,0.3035714285714286,4,-0.33333333333333337
2010-02-26,10949.0,0.03292452830188686,8600.0,0.11688311688311681,24,-0.8356164383561644,4,0.0
2010-02-27,451.0,-0.9588090236551283,8600.0,0.0,12,-0.5,3,-0.25
2010-02-28,5299.0,10.749445676274945,7800.0,-0.09302325581395354,108,8.0,3,0.0
2010-03-01,1600.0,-0.698056237025854,9750.0,0.25,36,-0.6666666666666667,4,0.33333333333333326
2010-03-02,2000.0,0.25,9400.0,-0.03589743589743588,45,0.25,5,0.25
2010-03-03,10200.0,4.1,7600.0,-0.19148936170212771,109,1.422222222222222,6,0.19999999999999996
2010-03-04,19350.0,0.8970588235294117,9250.0,0.2171052631578947,390,2.5779816513761467,3,-0.5
2010-03-05,150.0,-0.9922480620155039,8550.0,-0.07567567567567568,4,-0.9897435897435898,2,-0.33333333333333337
2010-03-06,23747.39,157.31593333333333,8850.0,0.03508771929824572,97,23.25,6,2.0
2010-03-07,7500.0,-0.6841758189005192,8950.0,0.011299435028248483,118,0.21649484536082464,4,-0.33333333333333337
2010-03-08,9045.18,0.20602399999999998,6250.0,-0.3016759776536313,188,0.5932203389830508,5,0.25
2010-03-09,4050.0,-0.5522477164633539,7300.0,0.16799999999999993,83,-0.5585106382978724,2,-0.6
2010-03-10,2599.99,-0.3580271604938272,8100.0,0.1095890410958904,49,-0.40963855421686746,7,2.5
2010-03-11,3200.0,0.23077396451524823,6650.0,-0.17901234567901236,67,0.36734693877551017,3,-0.5714285714285714
2010-03-12,350.0,-0.890625,6050.0,-0.09022556390977443,9,-0.8656716417910448,2,-0.33333333333333337
2010-03-13,1800.0,4.142857142857143,7650.0,0.2644628099173554,37,3.1111111111111107,1,-0.5
2010-03-14,1550.0,-0.13888888888888884,6250.0,-0.18300653594771243,9,-0.7567567567567568,2,1.0
2010-03-15,152.0,-0.9019354838709678,6750.0,0.08000000000000007,10,0.11111111111111116,5,1.5
2010-03-16,1201.0,6.901315789473684,6300.0,-0.06666666666666665,28,1.7999999999999998,3,-0.4
2010-03-17,1250.0,0.04079933388842627,6800.0,0.0793650793650793,28,0.0,3,0.0
2010-03-18,3950.0,2.16,7000.0,0.02941176470588225,85,2.0357142857142856,9,2.0
2010-03-19,6346.0,0.6065822784810126,7650.0,0.09285714285714275,136,0.6000000000000001,9,0.0
2010-03-20,4950.0,-0.2199810904506776,9600.0,0.2549019607843137,81,-0.40441176470588236,12,0.33333333333333326
2010-03-21,452.0,-0.9086868686868687,9150.0,-0.046875,13,-0.8395061728395061,7,-0.41666666666666663
2010-03-22,2450.0,4.420353982300885,8950.0,-0.021857923497267784,45,2.4615384615384617,7,0.0
2010-03-23,3986.93,0.6273183673469387,10350.0,0.15642458100558665,85,0.8888888888888888,13,0.8571428571428572
2010-03-24,1800.0,-0.5485248047996829,8550.0,-0.17391304347826086,37,-0.5647058823529412,11,-0.15384615384615385
2010-03-25,24101.0,12.389444444444445,9350.0,0.0935672514619883,355,8.594594594594595,15,0.36363636363636354
2010-03-26,4000.0,-0.834031782913572,9850.0,0.053475935828877,83,-0.7661971830985915,16,0.06666666666666665
2010-03-27,2600.0,-0.35,8900.0,-0.09644670050761417,28,-0.6626506024096386,6,-0.625
2010-03-28,2150.0,-0.17307692307692313,9300.0,0.04494382022471921,22,-0.2142857142857143,6,0.0
2010-03-29,3450.0,0.6046511627906976,9750.0,0.048387096774193505,74,2.3636363636363638,12,1.0
2010-03-30,550.0,-0.8405797101449275,10750.0,0.10256410256410264,14,-0.8108108108108107,6,-0.5
2010-03-31,1474.2,1.6803636363636363,10450.0,-0.027906976744186074,29,1.0714285714285716,5,-0.16666666666666663
2010-04-01,1400.0,-0.05033238366571702,8400.0,-0.19617224880382778,33,0.13793103448275867,11,1.2000000000000002
2010-04-02,1000.0,-0.2857142857142857,7800.0,-0.0714285714285714,23,-0.303030303030303,5,-0.5454545454545454
2010-04-03,1723.48,0.7234800000000001,8050.0,0.03205128205128216,31,0.34782608695652173,5,0.0
2010-04-04,3449.74,1.0016130155267247,8550.0,0.06211180124223592,75,1.4193548387096775,12,1.4
2010-04-05,10637.19,2.0834758561514786,7650.0,-0.10526315789473684,157,1.0933333333333333,28,1.3333333333333335
2010-04-06,5141.0,-0.5166956686869371,7950.0,0.03921568627450989,109,-0.30573248407643316,15,-0.4642857142857143
2010-04-07,5503.14,0.07044154833689942,9650.0,0.21383647798742134,111,0.0183486238532109,11,-0.2666666666666667
2010-04-08,3088.74,-0.4387313424699354,9150.0,-0.051813471502590636,35,-0.6846846846846847,12,0.09090909090909083
2010-04-09,29557.96,8.569585008773805,9450.0,0.032786885245901676,137,2.914285714285714,35,1.9166666666666665
2010-04-10,14909.05,-0.4955994933344521,13000.0,0.3756613756613756,309,1.2554744525547443,38,0.08571428571428563
2010-04-11,16183.16,0.08545883205167337,11150.0,-0.14230769230769236,188,-0.39158576051779936,42,0.10526315789473695
2010-04-12,28085.76,0.7354929445176344,10150.0,-0.08968609865470856,165,-0.12234042553191493,44,0.04761904761904767
2010-04-13,2360.0,-0.9159716525385107,9450.0,-0.06896551724137934,53,-0.6787878787878787,20,-0.5454545454545454
2010-04-14,6448.89,1.7325805084745762,9000.0,-0.04761904761904767,133,1.509433962264151,43,1.15
2010-04-15,113325.3,16.572838116326995,10800.0,0.19999999999999996,718,4.398496240601504,74,0.7209302325581395
2010-04-16,12912.68,-0.8860565116527377,10100.0,-0.06481481481481477,235,-0.6727019498607243,32,-0.5675675675675675
2010-04-17,4242.88,-0.6714175523593863,11050.0,0.09405940594059414,88,-0.625531914893617,29,-0.09375
2010-04-18,37121.01,7.749012463232521,12250.0,0.10859728506787336,3233,35.73863636363637,3106,106.10344827586206
2010-04-19,24421.87,-0.3421011443384757,11600.0,-0.05306122448979589,322,-0.9004021033096196,44,-0.9858338699291693
2010-04-20,14535.0,-0.4048367303568482,10250.0,-0.11637931034482762,229,-0.28881987577639756,38,-0.13636363636363635
2010-04-21,8028.81,-0.44762229102167184,10950.0,0.06829268292682933,165,-0.2794759825327511,32,-0.1578947368421053
2010-04-22,21542.85,1.6831933997690811,7950.0,-0.273972602739726,76,-0.5393939393939393,40,0.25
2010-04-23,3954.03,-0.8164574325124113,7500.0,-0.05660377358490565,96,0.26315789473684204,50,0.25
2010-04-24,12133.06,2.0685300819670056,8350.0,0.11333333333333329,119,0.23958333333333326,34,-0.31999999999999995
2010-04-25,15945.8,0.31424389230746397,7950.0,-0.04790419161676651,192,0.6134453781512605,47,0.38235294117647056
2010-04-26,12145.49,-0.23832670671901057,8200.0,0.03144654088050314,117,-0.390625,47,0.0
2010-04-27,8433.94,-0.30559079954781565,9000.0,0.09756097560975618,98,-0.16239316239316237,53,0.12765957446808507
2010-04-28,8422.54,-0.0013516814205459804,9000.0,0.0,150,0.5306122448979591,47,-0.1132075471698113
2010-04-29,5575.36,-0.33804291816957843,7350.0,-0.18333333333333335,73,-0.5133333333333333,33,-0.2978723404255319
2010-04-30,61420.32,10.016386385811858,7200.0,-0.020408163265306145,63,-0.136986301369863,26,-0.21212121212121215
2010-05-01,5198.6,-0.9153602586245073,9150.0,0.27083333333333326,84,0.33333333333333326,27,0.03846153846153855
2010-05-02,2299.0,-0.5577655522640712,7750.0,-0.15300546448087426,55,-0.34523809523809523,25,-0.07407407407407407
2010-05-03,8051.0,2.50195737277077,7900.0,0.019354838709677358,123,1.2363636363636363,29,0.15999999999999992
2010-05-04,18850.12,1.341338964103838,6850.0,-0.13291139240506333,191,0.5528455284552845,41,0.4137931034482758
2010-05-05,19009.66,0.008463606597729934,6850.0,0.0,159,-0.16753926701570676,25,-0.3902439024390244
2010-05-06,15901.01,-0.16353001579197102,7450.0,0.0875912408759123,294,0.8490566037735849,28,0.1200000000000001
2010-05-07,33844.0,1.1284182577081583,6600.0,-0.11409395973154357,103,-0.6496598639455782,26,-0.0714285714285714
2010-05-08,17480.26,-0.4835049048575819,7700.0,0.16666666666666674,293,1.8446601941747574,28,0.07692307692307687
2010-05-09,9878.4,-0.43488254751359534,7150.0,-0.0714285714285714,113,-0.6143344709897611,40,0.4285714285714286
2010-05-10,8863.78,-0.10271096533851631,6400.0,-0.1048951048951049,169,0.49557522123893816,29,-0.275
2010-05-11,2050.15,-0.7687047738098193,5550.0,-0.1328125,49,-0.7100591715976332,19,-0.3448275862068966
2010-05-12,21670.11,9.570011950345096,6350.0,0.14414414414414423,135,1.7551020408163267,32,0.6842105263157894
2010-05-13,10907.78,-0.49664399488512057,6400.0,0.007874015748031482,129,-0.0444444444444444,39,0.21875
2010-05-14,15704.23,0.43972742391210673,6150.0,-0.0390625,126,-0.023255813953488413,30,-0.23076923076923073
2010-05-15,3224.0,-0.7947049934953831,4550.0,-0.26016260162601623,69,-0.45238095238095233,22,-0.2666666666666667
2010-05-16,2438.64,-0.24359801488833754,5650.0,0.2417582417582418,56,-0.18840579710144922,20,-0.09090909090909094
2010-05-17,10726.48,3.3985500114818095,7150.0,0.2654867256637168,149,1.6607142857142856,35,0.75
2010-05-18,9420.9,-0.12171560474638465,8400.0,0.1748251748251748,148,-0.006711409395973145,55,0.5714285714285714
2010-05-19,15304.61,0.6245379953083039,8150.0,-0.029761904761904767,149,0.006756756756756799,43,-0.21818181818181814
2010-05-20,3834.97,-0.7494238664036523,10200.0,0.25153374233128845,87,-0.4161073825503355,34,-0.2093023255813954
2010-05-21,39825.96,9.38494694873754,8800.0,-0.13725490196078427,168,0.9310344827586208,59,0.7352941176470589
2010-05-22,44676.54,0.12179442755428882,9750.0,0.10795454545454541,155,-0.07738095238095233,31,-0.47457627118644063
2010-05-23,22038.36,-0.5067129191293686,10550.0,0.08205128205128198,260,0.6774193548387097,98,2.161290322580645
2010-05-24,6256.0,-0.7161313273764472,9400.0,-0.1090047393364929,156,-0.4,62,-0.36734693877551017
2010-05-25,7550.0,0.20684143222506401,10500.0,0.11702127659574457,149,-0.04487179487179482,44,-0.29032258064516125
2010-05-26,16840.97,1.2305920529801324,11150.0,0.06190476190476191,199,0.3355704697986577,64,0.4545454545454546
2010-05-27,14611.51,-0.1323831109490725,9600.0,-0.13901345291479816,209,0.05025125628140703,75,0.171875
2010-05-28,29407.11,1.0125989716326376,11150.0,0.16145833333333326,146,-0.3014354066985646,54,-0.28
2010-05-29,44251.0,0.5047721452397056,9200.0,-0.17488789237668156,181,0.23972602739726034,55,0.0185185185185186
2010-05-30,5462.3,-0.8765609816727306,7450.0,-0.19021739130434778,124,-0.3149171270718232,51,-0.07272727272727275
2010-05-31,6861.0,0.25606429526023833,7100.0,-0.046979865771812124,141,0.1370967741935485,52,0.019607843137254832
2010-06-01,7143.98,0.0412447165136276,6750.0,-0.04929577464788737,141,0.0,48,-0.07692307692307687
2010-06-02,7607.28,0.06485180529620749,7350.0,0.0888888888888888,112,-0.2056737588652482,47,-0.02083333333333337
2010-06-03,9674.1,0.27168974981859484,7600.0,0.03401360544217691,253,1.2589285714285716,83,0.7659574468085106
2010-06-04,32427.35,2.351975894398445,6250.0,-0.17763157894736847,111,-0.5612648221343873,48,-0.42168674698795183
2010-06-05,6300.0,-0.8057195546352076,7250.0,0.15999999999999992,116,0.04504504504504503,45,-0.0625
2010-06-06,8603.31,0.36560476190476177,7400.0,0.020689655172413834,123,0.06034482758620685,52,0.15555555555555545
2010-06-07,27199.8,2.1615506124968182,7850.0,0.060810810810810745,326,1.6504065040650406,52,0.0
2010-06-08,9401.0,-0.6543724586210193,8000.0,0.019108280254777066,188,-0.4233128834355828,63,0.21153846153846145
2010-06-09,72291.57,6.689774492075312,8400.0,0.050000000000000044,196,0.042553191489361764,52,-0.17460317460317465
2010-06-10,31665.63,-0.5619734085177567,8000.0,-0.04761904761904767,136,-0.30612244897959184,57,0.09615384615384626
2010-06-11,10328.78,-0.6738173218091665,8400.0,0.050000000000000044,191,0.40441176470588225,79,0.38596491228070184
2010-06-12,14131.1,0.3681286657281886,6750.0,-0.1964285714285714,158,-0.17277486910994766,78,-0.012658227848101222
2010-06-13,14232.0,0.007140279242238812,8650.0,0.28148148148148144,183,0.15822784810126578,67,-0.14102564102564108
2010-06-14,43291.02,2.041808600337268,8000.0,-0.07514450867052025,269,0.4699453551912569,96,0.4328358208955223
2010-06-15,35823.0,-0.1725073698887205,9200.0,0.1499999999999999,189,-0.2973977695167286,85,-0.11458333333333337
2010-06-16,28699.08,-0.1988644167155179,7100.0,-0.2282608695652174,156,-0.17460317460317465,50,-0.4117647058823529
2010-06-17,21788.45,-0.24079622064540052,7300.0,0.028169014084507005,136,-0.1282051282051282,58,0.15999999999999992
2010-06-18,11586.68,-0.4682191711663749,7500.0,0.027397260273972712,131,-0.03676470588235292,43,-0.2586206896551724
2010-06-19,58372.79,4.037921993185278,7500.0,0.0,235,0.7938931297709924,64,0.4883720930232558
2010-06-20,27068.01,-0.5362906244501934,9250.0,0.2333333333333334,129,-0.451063829787234,43,-0.328125
2010-06-21,38008.09,0.4041700886027455,7700.0,-0.16756756756756752,195,0.5116279069767442,88,1.0465116279069768
2010-06-22,31198.64,-0.1791579108552942,7800.0,0.01298701298701288,208,0.06666666666666665,71,-0.19318181818181823
2010-06-23,39540.0,0.26736293633312225,9350.0,0.19871794871794868,170,-0.1826923076923077,70,-0.014084507042253502
2010-06-24,32396.37,-0.1806684370257967,8450.0,-0.09625668449197866,203,0.1941176470588235,71,0.014285714285714235
2010-06-25,19318.0,-0.40369862425944636,7500.0,-0.1124260355029586,102,-0.49753694581280783,60,-0.15492957746478875
2010-06-26,58769.74,2.042226938606481,7950.0,0.06000000000000005,91,-0.10784313725490191,42,-0.30000000000000004
2010-06-27,12568.0,-0.786148449865526,8900.0,0.11949685534591192,141,0.5494505494505495,56,0.33333333333333326
2010-06-28,45185.05,2.595245862507957,7600.0,-0.1460674157303371,141,0.0,78,0.3928571428571428
2010-06-29,40807.59,-0.09687850295617706,8450.0,0.11184210526315796,246,0.7446808510638299,95,0.21794871794871784
2010-06-30,55179.58,0.3521891393243268,9100.0,0.07692307692307687,275,0.11788617886178865,91,-0.04210526315789476
2010-07-01,26885.89,-0.5127565305861335,10500.0,0.15384615384615374,214,-0.2218181818181818,73,-0.19780219780219777
2010-07-02,106204.73,2.9502032478746285,8400.0,-0.19999999999999996,219,0.02336448598130847,74,0.013698630136986356
2010-07-03,36450.0,-0.6567949468917251,10600.0,0.26190476190476186,167,-0.2374429223744292,74,0.0
2010-07-04,18609.5,-0.48945130315500684,8300.0,-0.21698113207547165,279,0.6706586826347305,58,-0.21621621621621623
2010-07-05,53097.01,1.8532206668636988,8900.0,0.07228915662650603,214,-0.2329749103942652,73,0.2586206896551724
2010-07-06,19335.5,-0.6358457849133125,8500.0,-0.0449438202247191,105,-0.5093457943925234,39,-0.4657534246575342
2010-07-07,49130.31,1.5409381707222467,7800.0,-0.08235294117647063,230,1.1904761904761907,62,0.5897435897435896
2010-07-08,16872.94,-0.6565676056186089,7550.0,-0.03205128205128205,164,-0.28695652173913044,72,0.16129032258064524
2010-07-09,11622.0,-0.31120480485321467,9950.0,0.3178807947019868,165,0.0060975609756097615,69,-0.04166666666666663
2010-07-10,20502.74,0.7641318189640338,9900.0,-0.005025125628140725,213,0.290909090909091,42,-0.3913043478260869
2010-07-11,47231.99,1.3036916041465676,8950.0,-0.09595959595959591,418,0.9624413145539905,174,3.1428571428571432
2010-07-12,2600869.97,54.06585621313013,32950.0,2.6815642458100557,2943,6.04066985645933,1641,8.431034482758621
2010-07-13,302368.32,-0.8837433922157977,34600.0,0.050075872534142585,1411,-0.5205572545022086,787,-0.5204143814747105
2010-07-14,321455.84,0.06312671909543965,28900.0,-0.16473988439306353,6286,3.454996456413891,5554,6.0571791613723
2010-07-15,85848.26,-0.7329391806974171,31150.0,0.07785467128027679,1496,-0.762010817690105,706,-0.8728844076341375
2010-07-16,60893.77,-0.2906813719928627,25300.0,-0.187800963081862,1305,-0.12767379679144386,676,-0.04249291784702547
2010-07-17,24097.83,-0.6042644428157429,8650.0,-0.658102766798419,635,-0.5134099616858238,235,-0.6523668639053255
2010-07-18,36069.26,0.4967845652492362,8600.0,-0.005780346820809301,757,0.19212598425196847,248,0.05531914893617018
2010-07-19,47149.66,0.3071978743118102,8700.0,0.011627906976744207,808,0.06737120211360637,354,0.42741935483870974
2010-07-20,29902.34,-0.3657994564541929,9050.0,0.04022988505747116,728,-0.09900990099009899,413,0.16666666666666674
2010-07-21,27654.54,-0.07517137454794509,10350.0,0.14364640883977908,621,-0.146978021978022,256,-0.38014527845036317
2010-07-22,39631.62,0.4330963378888242,8800.0,-0.1497584541062802,427,-0.3123993558776168,221,-0.13671875
2010-07-23,20614.78,-0.47984008728384064,9700.0,0.10227272727272729,471,0.10304449648711933,217,-0.018099547511312264
2010-07-24,43741.96,1.1218737236099536,9450.0,-0.02577319587628868,788,0.6730360934182591,705,2.248847926267281
2010-07-25,47062.53,0.07591269344126328,11550.0,0.22222222222222232,1912,1.4263959390862944,1592,1.2581560283687945
2010-07-26,86950.36,0.8475496323720804,12150.0,0.051948051948051965,1010,-0.4717573221757322,224,-0.8592964824120604
2010-07-27,31898.53,-0.6331409093648377,8300.0,-0.3168724279835391,611,-0.39504950495049507,260,0.1607142857142858
2010-07-28,67559.48,1.1179496359236616,7900.0,-0.048192771084337394,518,-0.1522094926350246,1792,5.892307692307693
2010-07-29,19060.34,-0.7178731985503737,9050.0,0.14556962025316467,355,-0.3146718146718147,1687,-0.05859375
2010-07-30,20161.53,0.05777389070709127,9100.0,0.005524861878453136,408,0.14929577464788735,143,-0.915234143449911
2010-07-31,15433.19,-0.23452287599205013,10150.0,0.11538461538461542,285,-0.30147058823529416,92,-0.35664335664335667
2010-08-01,270099.91,16.501236620556085,11950.0,0.17733990147783252,398,0.39649122807017534,125,0.3586956521739131
2010-08-02,63563.16,-0.7646679704558212,12100.0,0.012552301255230214,416,0.045226130653266416,156,0.248
2010-08-03,40483.6,-0.3630964854484894,11350.0,-0.06198347107438018,774,0.8605769230769231,421,1.698717948717949
2010-08-04,33636.45,-0.16913392089636303,12150.0,0.07048458149779746,511,-0.3397932816537468,196,-0.5344418052256532
2010-08-05,40802.01,0.21302961519423147,10900.0,-0.10288065843621397,619,0.21135029354207435,297,0.5153061224489797
2010-08-06,18582.01,-0.5445810145137459,7350.0,-0.32568807339449546,493,-0.20355411954765756,212,-0.2861952861952862
2010-08-07,25270.61,0.3599502960121108,7750.0,0.054421768707483054,362,-0.2657200811359026,118,-0.44339622641509435
2010-08-08,10335.05,-0.5910249099645795,9950.0,0.28387096774193554,398,0.09944751381215466,192,0.6271186440677967
2010-08-09,77358.9,6.4851016685937655,9500.0,-0.045226130653266305,595,0.4949748743718594,234,0.21875
2010-08-10,33871.85,-0.5621466954674899,9550.0,0.0052631578947368585,406,-0.3176470588235294,149,-0.3632478632478633
2010-08-11,54887.41,0.6204432294073103,11650.0,0.21989528795811508,497,0.22413793103448265,179,0.20134228187919456
2010-08-12,15702.83,-0.7139083443725984,10850.0,-0.06866952789699576,378,-0.23943661971830987,175,-0.022346368715083775
2010-08-13,35062.59,1.2328834993437487,10750.0,-0.009216589861751112,655,0.7328042328042328,301,0.72
2010-08-14,16201.74,-0.5379194748591019,14050.0,0.3069767441860465,332,-0.49312977099236643,153,-0.49169435215946844
2010-08-15,16916.58,0.04412118698362044,10350.0,-0.2633451957295374,247,-0.25602409638554213,108,-0.2941176470588235
2010-08-16,69174.21,3.0891368113413,7350.0,-0.28985507246376807,630,1.5506072874493926,306,1.8333333333333335
2010-08-17,49995.99,-0.27724523344755225,6450.0,-0.12244897959183676,365,-0.4206349206349206,189,-0.38235294117647056
2010-08-18,37386.94,-0.2522012265383683,6650.0,0.03100775193798455,595,0.6301369863013699,244,0.29100529100529093
2010-08-19,20402.1,-0.4542987471025979,6750.0,0.015037593984962516,336,-0.43529411764705883,190,-0.2213114754098361
2010-08-20,29578.41,0.4497728175040805,9650.0,0.4296296296296296,480,0.4285714285714286,230,0.21052631578947367
2010-08-21,38678.31,0.307653453988906,8650.0,-0.10362694300518138,365,-0.23958333333333337,169,-0.26521739130434785
2010-08-22,20418.19,-0.47210232298153665,10600.0,0.22543352601156075,387,0.0602739726027397,154,-0.08875739644970415
